INCIDENT_TYPE,Street,MONTH,YEAR,FILE_NUMBER,Latitude,Longitude
Theft from Motor Vehicle,7400 128TH ST,Sep,2019,19-135386,49.136585,-122.86614499999999
Theft from Motor Vehicle,7300 128TH ST,Sep,2019,19-135430,49.13586,-122.866223
Theft from Motor Vehicle,12000 85A AVE,Sep,2019,19-135788,49.191303000000005,-122.849144
Theft from Motor Vehicle,13700 56B AVE,Aug,2019,19-136316,49.036657,-122.776517
Theft from Motor Vehicle,15100 72ND AVE,Sep,2019,19-136593,49.133257,-122.842801
Theft from Motor Vehicle,8400 142A ST,Sep,2019,19-136706,49.154740999999994,-122.82754399999999
Theft from Motor Vehicle,6900 135TH ST,Sep,2019,19-136863,49.128434000000006,-122.848528
Theft from Motor Vehicle,13300 70A AVE,Sep,2019,19-137014,49.191303000000005,-122.849144
Theft from Motor Vehicle,8500 132ND ST,Sep,2019,19-137113,49.157733,-122.85663000000001
Theft from Motor Vehicle,7100 HALL RD,Sep,2019,19-137560,49.132160999999996,-122.84713400000001
Theft from Motor Vehicle,8300 140TH ST,Sep,2019,19-137639,49.152945,-122.83495
Theft from Motor Vehicle,15200 68TH AVE,Sep,2019,19-137650,49.126215,-122.80142099999999
Theft from Motor Vehicle,15200 68TH AVE,Sep,2019,19-137737,49.126215,-122.80142099999999
Theft from Motor Vehicle,14200 56TH AVE,Sep,2019,19-138241,49.105381,-122.83026100000001
Theft from Motor Vehicle,77TH AVE / 135A ST,Sep,2019,19-138246,49.142727,-122.84738600000001
Theft from Motor Vehicle,13900 77TH AVE,Sep,2019,19-138391,49.143484,-122.83724699999999
Theft from Motor Vehicle,12200 84TH AVE,Aug,2019,19-139330,49.155658,-122.88363600000001
Theft from Motor Vehicle,12800 72ND AVE,Sep,2019,19-139378,49.133257,-122.842801
Theft from Motor Vehicle,13600 72ND AVE,Sep,2019,19-139402,49.133257,-122.842801
Theft from Motor Vehicle,7700 140TH ST,Sep,2019,19-139409,49.142556,-122.83308799999999
Theft from Motor Vehicle,15200 68TH AVE,Sep,2019,19-139644,49.126215,-122.80142099999999
Theft from Motor Vehicle,7100 122ND ST,Sep,2019,19-139939,49.13169,-122.883806
Theft from Motor Vehicle,13100 84TH AVE,Sep,2019,19-139997,49.155218,-122.859352
Theft from Motor Vehicle,152ND ST / 68TH AVE,Sep,2019,19-140168,49.126362,-122.80113100000001
Theft from Motor Vehicle,14700 64TH AVE,Sep,2019,19-140490,49.11894,-122.815307
Theft from Motor Vehicle,12100 88TH AVE,Sep,2019,19-140594,49.163066,-122.88829799999999
Theft from Motor Vehicle,7900 REDTAIL PL,Sep,2019,19-800146,49.146637,-122.82459899999999
Theft from Motor Vehicle,6100 130TH ST,Sep,2019,19-141457,49.114053000000006,-122.860254
Theft from Motor Vehicle,14000 72ND AVE,Sep,2019,19-141521,49.133257,-122.842801
Theft from Motor Vehicle,135TH ST / 76TH AVE,Sep,2019,19-141619,49.140877,-122.848446
Theft from Motor Vehicle,120A ST / 80TH AVE,Sep,2019,19-141631,49.191303000000005,-122.849144
Theft from Motor Vehicle,6900 127A ST,Sep,2019,19-141693,49.12823,-122.869013
Theft from Motor Vehicle,13400 78TH AVE,Aug,2019,19-141742,49.145243,-122.851376
Theft from Motor Vehicle,7100 KING GEORGE BLVD,Sep,2019,19-141894,49.131686,-122.84523600000001
Theft from Motor Vehicle,7300 122ND ST,Sep,2019,19-141958,49.136323,-122.884418
Theft from Motor Vehicle,7500 122ND ST,Sep,2019,19-142246,49.139119,-122.882706
Theft from Motor Vehicle,7400 130TH ST,Sep,2019,19-142290,49.137199,-122.86209199999999
Theft from Motor Vehicle,13500 76TH AVE,Sep,2019,19-800151,49.140706,-122.84891999999999
Theft from Motor Vehicle,7800 128TH ST,Sep,2019,19-143493,49.145168,-122.86766999999999
Theft from Motor Vehicle,14200 84TH AVE,Sep,2019,19-143513,49.157239000000004,-122.83059899999999
Theft from Motor Vehicle,13000 80TH AVE,Sep,2019,19-143524,49.147892,-122.862707
Theft from Motor Vehicle,14300 84A AVE,Sep,2019,19-143663,49.191303000000005,-122.849144
Theft from Motor Vehicle,7100 133A ST,Sep,2019,19-143721,49.131648,-122.85243500000001
Theft from Motor Vehicle,13400 71ST AVE,Jul,2019,19-143735,49.13261,-122.850728
Theft from Motor Vehicle,142ND ST / 60TH AVE,Sep,2019,19-144566,49.111826,-122.828847
Theft from Motor Vehicle,8500 KING GEORGE BLVD,Sep,2019,19-145276,49.157511,-122.846025
Theft from Motor Vehicle,13500 78A AVE,Sep,2019,19-145431,49.191303000000005,-122.849144
Theft from Motor Vehicle,6800 130TH ST,Sep,2019,19-145503,49.126317,-122.861953
Theft from Motor Vehicle,7900 144TH ST,Sep,2019,19-145642,49.146609000000005,-122.82163100000001
Theft from Motor Vehicle,13400 72ND AVE,Sep,2019,19-145702,49.133257,-122.842801
Theft from Motor Vehicle,15200 56TH AVE,Sep,2019,19-145729,49.191303000000005,-122.849144
Theft from Motor Vehicle,14800 72ND AVE,Sep,2019,19-146253,49.133257,-122.842801
Theft from Motor Vehicle,14000 70TH AVE,Sep,2019,19-146788,49.131917,-122.83579499999999
Theft from Motor Vehicle,13500 78A AVE,Sep,2019,19-146919,49.191303000000005,-122.849144
Theft from Motor Vehicle,7300 130TH ST,Sep,2019,19-147166,49.135467999999996,-122.86206899999999
Theft from Motor Vehicle,12500 72ND AVE,Sep,2019,19-147386,49.133257,-122.842801
Theft from Motor Vehicle,8200 128TH ST,Sep,2019,19-147484,49.151609,-122.86763400000001
Theft from Motor Vehicle,6400 134TH ST,Sep,2019,19-147922,49.119222,-122.850752
Theft from Motor Vehicle,7500 132ND ST,Sep,2019,19-148020,49.139091,-122.85649599999999
Theft from Motor Vehicle,12000 64TH AVE,Sep,2019,19-148033,49.11954,-122.88876599999999
Theft from Motor Vehicle,78TH AVE / 134TH ST,Sep,2019,19-148171,49.144521999999995,-122.851198
Theft from Motor Vehicle,7600 138TH ST,Sep,2019,19-148374,49.140549,-122.839947
Theft from Motor Vehicle,13400 71ST AVE,Sep,2019,19-148429,49.13261,-122.850728
Theft from Motor Vehicle,7400 128TH ST,Sep,2019,19-148441,49.136585,-122.86614499999999
Theft from Motor Vehicle,12500 64TH AVE,Sep,2019,19-148684,49.119019,-122.876352
Theft from Motor Vehicle,8000 120A ST,Sep,2019,19-149243,49.148343,-122.89008700000001
Theft from Motor Vehicle,12900 76TH AVE,Sep,2019,19-149308,49.140855,-122.86487
Theft from Motor Vehicle,12100 80TH AVE,Sep,2019,19-149578,49.148328,-122.8873
Theft from Motor Vehicle,7800 128TH ST,Sep,2019,19-149579,49.145168,-122.86766999999999
Theft from Motor Vehicle,6600 138TH ST,Sep,2019,19-149734,49.123022,-122.839688
Theft from Motor Vehicle,13400 69TH AVE,Sep,2019,19-149786,49.127937,-122.850581
Theft from Motor Vehicle,7000 133A ST,Sep,2019,19-150556,49.130275,-122.85246299999999
Theft from Motor Vehicle,7000 144A ST,Sep,2019,19-150636,49.131024,-122.82194299999999
Theft from Motor Vehicle,13800 64TH AVE,Sep,2019,19-150877,49.118906,-122.839597
Theft from Motor Vehicle,13700 88TH AVE,Sep,2019,19-151012,49.162167,-122.842413
Theft from Motor Vehicle,7400 138TH ST,Sep,2019,19-151630,49.137078,-122.838406
Theft from Motor Vehicle,7000 149A ST,Sep,2019,19-134729,49.129931,-122.807502
Theft from Motor Vehicle,12700 82ND AVE,Sep,2019,19-135340,49.151716,-122.87113500000001
Theft from Motor Vehicle,128TH ST / 85TH AVE,Sep,2019,19-143314,49.157418,-122.868054
Theft from Motor Vehicle,6800 144TH ST,Sep,2019,19-147012,49.125929,-122.82114299999999
Theft from Motor Vehicle,5600 177B ST,Mar,2019,19-43244,49.036657,-122.776517
Theft from Motor Vehicle,16400 63RD AVE,Mar,2019,19-43300,49.115953000000005,-122.766506
Theft from Motor Vehicle,17900 71ST AVE,May,2019,19-62015,49.131172,-122.725909
Theft from Motor Vehicle,18200 68TH AVE,May,2019,19-63808,49.125776,-122.717451
Theft from Motor Vehicle,18200 69TH AVE,May,2019,19-64664,49.127697999999995,-122.717905
Theft from Motor Vehicle,6100 167B ST,Apr,2019,19-65718,49.036657,-122.776517
Theft from Motor Vehicle,6300 168TH ST,May,2019,19-67415,49.116989000000004,-122.75628
Theft from Motor Vehicle,16700 57A AVE,May,2019,19-71074,49.191303000000005,-122.849144
Theft from Motor Vehicle,16600 62A AVE,May,2019,19-73480,49.191303000000005,-122.849144
Theft from Motor Vehicle,18000 67TH AVE,May,2019,19-75405,49.124633,-122.72351100000002
Theft from Motor Vehicle,19300 LANGLEY BPS,Jun,2019,19-81115,49.109887,-122.67979
Theft from Motor Vehicle,6400 194TH ST,Jun,2019,19-86274,49.120154,-122.68436299999999
Theft from Motor Vehicle,18000 61A AVE,Jun,2019,19-90737,49.002747,-122.725563
Theft from Motor Vehicle,68TH AVE / 192ND ST,Jun,2019,19-91646,49.126381,-122.69016599999999
Theft from Motor Vehicle,17200 59A AVE,Jul,2019,19-101501,49.00227,-122.74658400000001
Theft from Motor Vehicle,18300 58B AVE,Jul,2019,19-111290,49.036657,-122.776517
Theft from Motor Vehicle,6400 195A ST,Aug,2019,19-119529,49.120391,-122.681145
Theft from Motor Vehicle,6500 184TH ST,Aug,2019,19-120002,49.120646,-122.711285
Theft from Motor Vehicle,18400 65TH AVE,Aug,2019,19-125265,49.120985,-122.712273
Theft from Motor Vehicle,6700 192ND ST,Aug,2019,19-126349,49.124828,-122.68956200000001
Theft from Motor Vehicle,7200 189TH ST,Aug,2019,19-126407,49.134062,-122.698297
Theft from Motor Vehicle,6300 CHARBRAY PL,Aug,2019,19-128081,49.117041,-122.743346
Theft from Motor Vehicle,18900 60A AVE,Aug,2019,19-133585,49.002276,-122.70154
Theft from Motor Vehicle,18700 74TH AVE,Aug,2019,19-133722,49.136911,-122.704351
Theft from Motor Vehicle,18500 70TH AVE,Aug,2019,19-134261,49.129599,-122.710324
Theft from Motor Vehicle,184A ST / 55TH AVE,Aug,2019,19-134400,49.191303000000005,-122.849144
Theft from Motor Vehicle,6800 188TH ST,Aug,2019,19-134577,49.126605,-122.70143300000001
Theft from Motor Vehicle,6700 192ND ST,Sep,2019,19-134702,49.124828,-122.68956200000001
Theft from Motor Vehicle,5900 176A ST,Sep,2019,19-134795,49.109613,-122.733476
Theft from Motor Vehicle,5700 186A ST,Sep,2019,19-135178,49.106671999999996,-122.705977
Theft from Motor Vehicle,66TH AVE / 192A ST,Aug,2019,19-135645,49.123628000000004,-122.690873
Theft from Motor Vehicle,6400 CLAYTONWOOD GT,Aug,2019,19-135660,49.119278,-122.71668000000001
Theft from Motor Vehicle,18500 70TH AVE,Sep,2019,19-135918,49.129599,-122.710324
Theft from Motor Vehicle,19300 65TH AVE,Sep,2019,19-136244,49.12203,-122.68869099999999
Theft from Motor Vehicle,6400 194TH ST,Sep,2019,19-136701,49.120154,-122.68436299999999
Theft from Motor Vehicle,16800 80TH AVE,Sep,2019,19-136866,49.146962,-122.756918
Theft from Motor Vehicle,6100 166A ST,Sep,2019,19-136867,49.113979,-122.760497
Theft from Motor Vehicle,18100 60TH AVE,Sep,2019,19-136876,49.111288,-122.72115
Theft from Motor Vehicle,18400 66A AVE,Sep,2019,19-137048,49.00286,-122.711199
Theft from Motor Vehicle,18200 74TH AVE,Sep,2019,19-137088,49.136558,-122.716773
Theft from Motor Vehicle,17700 101ST AVE,Sep,2019,19-137562,49.186842999999996,-122.732394
Theft from Motor Vehicle,6000 191A ST,Aug,2019,19-137745,49.111486,-122.692783
Theft from Motor Vehicle,68TH AVE / 194TH ST,Sep,2019,19-137967,49.12634,-122.68526100000001
Theft from Motor Vehicle,16800 80TH AVE,Sep,2019,19-138700,49.146962,-122.756918
Theft from Motor Vehicle,19100 WATKINS DR,Sep,2019,19-138808,49.120056,-122.691427
Theft from Motor Vehicle,17100 94A AVE,Sep,2019,19-138970,49.002258000000005,-122.74901000000001
Theft from Motor Vehicle,18000 57A AVE,Sep,2019,19-139548,49.002747,-122.725563
Theft from Motor Vehicle,17500 55B AVE,Sep,2019,19-140117,49.036657,-122.776517
Theft from Motor Vehicle,18200 60A AVE,Sep,2019,19-140540,49.002501,-122.717257
Theft from Motor Vehicle,6600 195TH ST,Sep,2019,19-140563,49.123852,-122.683221
Theft from Motor Vehicle,17800 56TH AVE,Sep,2019,19-140856,49.10522,-122.73116999999999
Theft from Motor Vehicle,6400 192ND ST,Sep,2019,19-141042,49.119612,-122.689825
Theft from Motor Vehicle,16400 64TH AVE,Sep,2019,19-141101,49.118581,-122.768201
Theft from Motor Vehicle,19300 67TH AVE,Sep,2019,19-141248,49.124821999999995,-122.687852
Theft from Motor Vehicle,18000 72ND AVE,Sep,2019,19-141624,49.133257,-122.842801
Theft from Motor Vehicle,17800 57TH AVE,Sep,2019,19-141875,49.105521,-122.72893799999999
Theft from Motor Vehicle,17800 57TH AVE,Sep,2019,19-141877,49.105521,-122.72893799999999
Theft from Motor Vehicle,17200 96TH AVE,Sep,2019,19-142342,49.176821999999994,-122.746145
Theft from Motor Vehicle,184TH ST / 53RD AVE,Sep,2019,19-142438,49.099066,-122.712795
Theft from Motor Vehicle,7500 184TH ST,Sep,2019,19-142476,49.139059,-122.712176
Theft from Motor Vehicle,8000 170TH ST,Sep,2019,19-142835,49.148364,-122.750555
Theft from Motor Vehicle,17500 64TH AVE,Sep,2019,19-142836,49.119525,-122.73803000000001
Theft from Motor Vehicle,192ND ST / 64TH AVE,Sep,2019,19-142863,49.119444,-122.69025400000001
Theft from Motor Vehicle,8100 170TH ST,Sep,2019,19-142866,49.149457,-122.75111100000001
Theft from Motor Vehicle,8000 170TH ST,Sep,2019,19-142913,49.148364,-122.750555
Theft from Motor Vehicle,19100 72ND AVE,Sep,2019,19-143359,49.133257,-122.842801
Theft from Motor Vehicle,8000 170TH ST,Sep,2019,19-143394,49.148364,-122.750555
Theft from Motor Vehicle,18500 70TH AVE,Sep,2019,19-144080,49.129599,-122.710324
Theft from Motor Vehicle,19300 LANGLEY BPS,Sep,2019,19-144454,49.109887,-122.67979
Theft from Motor Vehicle,19100 65TH AVE,Sep,2019,19-144526,49.121757,-122.692714
Theft from Motor Vehicle,8200 170A ST,Sep,2019,19-144530,49.151838,-122.74938799999998
Theft from Motor Vehicle,6200 188TH ST,Sep,2019,19-145085,49.115266999999996,-122.701485
Theft from Motor Vehicle,18900 54A AVE,Sep,2019,19-145620,49.002276,-122.70154
Theft from Motor Vehicle,5800 164A ST,Sep,2019,19-145765,49.109618,-122.76660600000001
Theft from Motor Vehicle,7300 191B ST,Sep,2019,19-146245,49.036657,-122.776517
Theft from Motor Vehicle,17100 BLOCK 85TH AVE,Sep,2019,19-146316,49.191303000000005,-122.849144
Theft from Motor Vehicle,8200 170TH ST,Sep,2019,19-146331,49.151654,-122.751108
Theft from Motor Vehicle,8000 168A ST,Sep,2019,19-800161,49.149232,-122.75344799999999
Theft from Motor Vehicle,19500 LANGLEY BPS,Sep,2019,19-147268,49.109887,-122.67979
Theft from Motor Vehicle,5300 BLOCK 184TH ST,Sep,2019,19-147443,49.191303000000005,-122.849144
Theft from Motor Vehicle,7300 194A ST,Sep,2019,19-147501,49.136018,-122.68351100000001
Theft from Motor Vehicle,19500 LANGLEY BPS,Sep,2019,19-148050,49.109887,-122.67979
Theft from Motor Vehicle,18700 68TH AVE,Sep,2019,19-148134,49.126236999999996,-122.704552
Theft from Motor Vehicle,19300 LANGLEY BPS,Sep,2019,19-148353,49.109887,-122.67979
Theft from Motor Vehicle,18100 70TH AVE,Sep,2019,19-148446,49.130201,-122.72181499999999
Theft from Motor Vehicle,6400 168TH ST,Sep,2019,19-148888,49.118338,-122.75688899999999
Theft from Motor Vehicle,6700 180TH ST,Sep,2019,19-149027,49.124277,-122.72203600000002
Theft from Motor Vehicle,192ND ST / 68TH AVE,Sep,2019,19-149046,49.126381,-122.690848
Theft from Motor Vehicle,18200 92ND AVE,Aug,2019,19-149094,49.16995,-122.71786999999999
Theft from Motor Vehicle,6700 BLOCK 180A ST,Sep,2019,19-149379,49.191303000000005,-122.849144
Theft from Motor Vehicle,70TH AVE / 188TH ST,Sep,2019,19-149395,49.130604,-122.700657
Theft from Motor Vehicle,6400 187TH ST,Sep,2019,19-149682,49.118190000000006,-122.70281899999999
Theft from Motor Vehicle,17200 57TH AVE,Sep,2019,19-149697,49.105759,-122.74551899999999
Theft from Motor Vehicle,18700 64TH AVE,Sep,2019,19-149737,49.118759000000004,-122.704376
Theft from Motor Vehicle,19200 69A AVE,Sep,2019,19-149798,49.002472999999995,-122.691612
Theft from Motor Vehicle,17700 66TH AVE,Sep,2019,19-149807,49.122192,-122.732724
Theft from Motor Vehicle,17400 60TH AVE,Sep,2019,19-149901,49.11135,-122.74043999999999
Theft from Motor Vehicle,18100 70A AVE,Sep,2019,19-800170,49.002952,-122.721244
Theft from Motor Vehicle,17000 86A AVE,Sep,2019,19-150194,49.002255,-122.751755
Theft from Motor Vehicle,5800 163RD ST,Sep,2019,19-150197,49.10817,-122.76817
Theft from Motor Vehicle,5600 185TH ST,Sep,2019,19-150216,49.104399,-122.70881899999999
Theft from Motor Vehicle,8600 171ST ST,Sep,2019,19-150235,49.160043,-122.75162399999999
Theft from Motor Vehicle,5900 177B ST,Sep,2019,19-150469,49.036657,-122.776517
Theft from Motor Vehicle,17200 57TH AVE,Sep,2019,19-151246,49.105759,-122.74551899999999
Theft from Motor Vehicle,56TH AVE / 177B ST,Sep,2019,19-151407,49.104116,-122.730304
Theft from Motor Vehicle,6900 177TH ST,Sep,2019,19-138118,49.127913,-122.73229199999999
Theft from Motor Vehicle,9700 192ND ST,Sep,2019,19-139284,49.178793,-122.69001499999999
Theft from Motor Vehicle,5300 180TH ST,Sep,2019,19-147288,49.099243,-122.72245
Theft from Motor Vehicle,18700 68TH AVE,Sep,2019,19-148619,49.126236999999996,-122.704552
Theft from Motor Vehicle,6700 183A ST,Sep,2019,19-149073,49.124241,-122.714583
Theft from Motor Vehicle,5300 192ND ST,Sep,2019,19-151486,49.098315,-122.690552
Theft from Motor Vehicle,13400 13A AVE,Apr,2019,19-56052,49.191303000000005,-122.849144
Theft from Motor Vehicle,15700 BROOME RD,Apr,2019,19-60801,49.037027,-122.787283
Theft from Motor Vehicle,16400 24TH AVE,Apr,2019,19-62393,49.046478,-122.76733300000001
Theft from Motor Vehicle,15400 17TH AVE,May,2019,19-71060,49.033668,-122.79539399999999
Theft from Motor Vehicle,2900 KING GEORGE BLVD,May,2019,19-71747,49.055581,-122.80546000000001
Theft from Motor Vehicle,14600 40TH AVE,May,2019,19-71795,49.074861,-122.816103
Theft from Motor Vehicle,1900 KING GEORGE BLVD,May,2019,19-72478,49.036716,-122.78197800000001
Theft from Motor Vehicle,16400 22ND AVE,Jul,2019,19-106504,49.042043,-122.766526
Theft from Motor Vehicle,2500 160TH ST,Jul,2019,19-106635,49.047571000000005,-122.77952900000001
Theft from Motor Vehicle,1900 158A ST,Jul,2019,19-109970,49.037304999999996,-122.78120700000001
Theft from Motor Vehicle,15200 21B AVE,Aug,2019,19-118242,49.036657,-122.776517
Theft from Motor Vehicle,1700 152ND ST,Aug,2019,19-124041,49.033073,-122.800956
Theft from Motor Vehicle,12600 21A AVE,Aug,2019,19-126350,49.191303000000005,-122.849144
Theft from Motor Vehicle,2100 165A ST,Aug,2019,19-129282,49.040038,-122.76458500000001
Theft from Motor Vehicle,15800 27TH AVE,Aug,2019,19-130923,49.050784,-122.783553
Theft from Motor Vehicle,16200 15TH AVE,Aug,2019,19-133332,49.029129,-122.772429
Theft from Motor Vehicle,12600 25TH AVE,Aug,2019,19-133509,49.048856,-122.87405600000001
Theft from Motor Vehicle,1900 152ND ST,Aug,2019,19-133677,49.036175,-122.800947
Theft from Motor Vehicle,128TH ST / 25TH AVE,Sep,2019,19-134505,49.048072,-122.86738000000001
Theft from Motor Vehicle,100 172A ST,Sep,2019,19-134530,49.191303000000005,-122.849144
Theft from Motor Vehicle,17400 2ND AVE,Sep,2019,19-134533,49.006964,-122.73978100000001
Theft from Motor Vehicle,3600 142A ST,Sep,2019,19-134635,49.066456,-122.82757600000001
Theft from Motor Vehicle,12800 22ND AVE,Sep,2019,19-135360,49.042367,-122.867098
Theft from Motor Vehicle,15100 24TH AVE,Sep,2019,19-136063,49.04545,-122.804033
Theft from Motor Vehicle,15000 20TH AVE,Sep,2019,19-136901,49.039039,-122.806991
Theft from Motor Vehicle,16300 11TH AVE,Sep,2019,19-136910,49.023072,-122.771026
Theft from Motor Vehicle,15300 20A AVE,Sep,2019,19-136924,49.191303000000005,-122.849144
Theft from Motor Vehicle,15800 ALDER PL,Sep,2019,19-137473,49.032299,-122.78266599999999
Theft from Motor Vehicle,15800 ALDER PL,Sep,2019,19-800136,49.032299,-122.78266599999999
Theft from Motor Vehicle,1800 SOUTHMERE CRES E,Sep,2019,19-137580,49.034915000000005,-122.80311599999999
Theft from Motor Vehicle,12900 16TH AVE,Sep,2019,19-137724,49.031124,-122.86501000000001
Theft from Motor Vehicle,15100 22ND AVE,Sep,2019,19-138167,49.041938,-122.803927
Theft from Motor Vehicle,17900 20TH AVE,Sep,2019,19-138219,49.035872,-122.726386
Theft from Motor Vehicle,1700 156A ST,Sep,2019,19-138224,49.032871,-122.788394
Theft from Motor Vehicle,150900 20TH AVE,Sep,2019,19-138779,49.191303000000005,-122.849144
Theft from Motor Vehicle,1900 154TH ST,Sep,2019,19-138798,49.036345000000004,-122.795482
Theft from Motor Vehicle,15000 20TH AVE,Sep,2019,19-138983,49.039039,-122.806991
Theft from Motor Vehicle,24TH AVE / 190TH ST,Sep,2019,19-139157,49.191303000000005,-122.849144
Theft from Motor Vehicle,2400 127B ST,Sep,2019,19-139209,49.036657,-122.776517
Theft from Motor Vehicle,15600 36TH AVE,Sep,2019,19-139324,49.068020000000004,-122.79253700000001
